mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	1	0	4.0	0	0	4/2	2	2	1	1	1		4	52	E3	3	5
1	1	0	6.0	0	0	4/2	2	1	3/2	1	3/2		4	64	E4	4	3
1	1	0	6.0	0	0	4/2	1	2	3/2	1	3/2		1	67	G4	4	1
1	1	0	8.0	0	0	4/2	1	1	2	2	1		5	71	B4	4	0
1	1	4	4.0	1	1	4/2	2	2	1	1	1	1	5	59	B3	3	6
1	1	6	2.0	3/2	3/2	4/2	2	1	1/2	1/2	1		2	62	D4	4	4
1	1	6	2.0	3/2	3/2	4/2	1	2	1/2	1/2	1		6	66	F#4	4	2
2	2	8	2.0	0	0	4/2	2	2	1/2	1/2	1	-1	5	59	B3	3	16
2	2	8	2.0	0	0	4/2	2	1	1/2	1/2	1		4	64	E4	4	12
2	2	8	2.0	0	0	4/2	1	2	1/2	1/2	1		8	68	G#4	4	9
2	2	8	4.0	0	0	4/2	1	1	1	1	1		7	73	C#5	5	7
2	2	10	2.0	1/2	1/2	4/2	2	2	1/2	1/2	1		3	57	A3	3	17
2	2	10	4.0	1/2	1/2	4/2	2	1	1	1	1		6	66	F#4	4	13
2	2	10	4.0	1/2	1/2	4/2	1	2	1	1	1		3	69	A4	4	10
2	2	12	4.0	1	1	4/2	2	2	1	1	1		5	59	B3	3	18
2	2	12	4.0	1	1	4/2	1	1	1	1	1		2	74	D5	5	8
2	2	14	1.0	3/2	3/2	4/2	2	1	1/4	1/4	1		4	64	E4	4	14
2	2	14	2.0	3/2	3/2	4/2	1	2	1/2	1/2	1	1	1	67	G4	4	11
2	2	15	1.0	7/4	7/4	4/2	2	1	1/4	1/4	1		2	62	D4	4	15
3	3	16	4.0	0	0	4/2	2	2	1	1	1		3	57	A3	3	30
3	3	16	2.0	0	0	4/2	2	1	1/2	1/2	1		7	61	C#4	4	27
3	3	16	2.0	0	0	4/2	1	2	1/2	1/2	1	-1	1	67	G4	4	24
3	3	16	2.0	0	0	4/2	1	1	1/2	1/2	1		4	76	E5	5	19
3	3	18	4.0	1/2	1/2	4/2	2	1	1	1	1		2	62	D4	4	28
3	3	18	2.0	1/2	1/2	4/2	1	2	1/2	1/2	1		-1	65	F4	4	25
3	3	18	2.0	1/2	1/2	4/2	1	1	1/2	1/2	1		3	69	A4	4	20
3	3	20	2.0	1	1	4/2	2	2	1/2	1/2	1		1	55	G3	3	31
3	3	20	4.0	1	1	4/2	1	2	1	1	1		4	64	E4	4	26
3	3	20	2.0	1	1	4/2	1	1	1/2	1/2	1		-2	70	Bb4	4	21
3	3	22	2.0	3/2	3/2	4/2	2	2	1/2	1/2	1		3	57	A3	3	32
3	3	22	2.0	3/2	3/2	4/2	2	1	1/2	1/2	1	1	0	60	C4	4	29
3	3	22	1.0	3/2	3/2	4/2	1	1	1/4	1/4	1		3	69	A4	4	22
3	3	23	1.0	7/4	7/4	4/2	1	1	1/4	1/4	1		1	67	G4	4	23
4	4	24	2.0	0	0	4/2	2	2	1/2	1/2	1		2	50	D3	3	43
4	4	24	2.0	0	0	4/2	2	1	1/2	1/2	1	-1	0	60	C4	4	40
4	4	24	4.0	0	0	4/2	1	2	1	1	1		2	62	D4	4	36
4	4	24	2.0	0	0	4/2	1	1	1/2	1/2	1		6	66	F#4	4	33
4	4	26	2.0	1/2	1/2	4/2	2	2	1/2	1/2	1		1	43	G2	2	44
4	4	26	2.0	1/2	1/2	4/2	2	1	1/2	1/2	1		5	59	B3	3	41
4	4	26	4.0	1/2	1/2	4/2	1	1	1	1	1		1	67	G4	4	34
4	4	28	4.0	1	1	4/2	2	2	1	1	1		3	45	A2	2	45
4	4	28	4.0	1	1	4/2	2	1	1	1	1	1	3	57	A3	3	42
4	4	28	1.0	1	1	4/2	1	2	1/4	1/4	1		7	61	C#4	4	37
4	4	29	2.0	5/4	5/4	4/2	1	2	1/2	1/2	1		4	64	E4	4	38
4	4	30	2.0	3/2	3/2	4/2	1	1	1/2	1/2	1		6	66	F#4	4	35
4	4	31	1.0	7/4	7/4	4/2	1	2	1/4	1/4	1	1	2	62	D4	4	39
5	5	32	6.0	0	0	4/2	2	2	3/2	1	3/2		3	45	A2	2	58
5	5	32	2.0	0	0	4/2	2	1	1/2	1/2	1	-1	3	57	A3	3	55
5	5	32	1.0	0	0	4/2	1	2	1/4	1/4	1	-1	2	62	D4	4	49
5	5	32	2.0	0	0	4/2	1	1	1/2	1/2	1		-1	65	F4	4	46
5	5	33	2.0	1/4	1/4	4/2	1	2	1/2	1/2	1		0	60	C4	4	50
5	5	34	2.0	1/2	1/2	4/2	2	1	1/2	1/2	1		1	55	G3	3	56
5	5	34	4.0	1/2	1/2	4/2	1	1	1	1	1		4	64	E4	4	47
5	5	35	1.0	3/4	3/4	4/2	1	2	1/4	1/4	1		5	59	B3	3	51
5	5	36	4.0	1	1	4/2	2	1	1	1	1		-1	53	F3	3	57
5	5	36	2.0	1	1	4/2	1	2	1/2	1/2	1		0	60	C4	4	52
5	5	38	2.0	3/2	3/2	4/2	2	2	1/2	1/2	1		5	47	B2	2	59
5	5	38	1.0	3/2	3/2	4/2	1	2	1/4	1/4	1		5	59	B3	3	53
5	5	38	2.0	3/2	3/2	4/2	1	1	1/2	1/2	1		2	62	D4	4	48
5	5	39	1.0	7/4	7/4	4/2	1	2	1/4	1/4	1		3	57	A3	3	54
6	6	40	3.0	0	0	4/2	2	2	3/4	1/2	3/2		0	48	C3	3	67
6	6	40	2.0	0	0	4/2	2	1	1/2	1/2	1		4	52	E3	3	64
6	6	40	2.0	0	0	4/2	1	2	1/2	1/2	1		1	55	G3	3	61
6	6	40	8.0	0	0	4/2	1	1	2	2	1		4	64	E4	4	60
6	6	42	4.0	1/2	1/2	4/2	2	1	1	1	1		3	57	A3	3	65
6	6	42	2.0	1/2	1/2	4/2	1	2	1/2	1/2	1		0	60	C4	4	62
6	6	43	1.0	3/4	3/4	4/2	2	2	1/4	1/4	1		2	50	D3	3	68
6	6	44	4.0	1	1	4/2	2	2	1	1	1		4	52	E3	3	69
6	6	44	4.0	1	1	4/2	1	2	1	1	1		5	59	B3	3	63
6	6	46	2.0	3/2	3/2	4/2	2	1	1/2	1/2	1		8	56	G#3	3	66
7	7	48	4.0	0	0	4/2	2	2	1	1	1		3	45	A2	2	77
7	7	48	8.0	0	0	4/2	2	1	2	2	1		3	57	A3	3	76
7	7	48	4.0	0	0	4/2	1	2	1	1	1		7	61	C#4	4	74
7	7	48	2.0	0	0	4/2	1	1	1/2	1/2	1		4	64	E4	4	70
7	7	50	2.0	1/2	1/2	4/2	1	1	1/2	1/2	1		3	69	A4	4	71
7	7	52	2.0	1	1	4/2	1	1	1/2	1/2	1		7	73	C#5	5	72
7	7	54	2.0	3/2	3/2	4/2	1	2	1/2	1/2	1	1	3	69	A4	4	75
7	7	54	2.0	3/2	3/2	4/2	1	1	1/2	1/2	1		0	72	C5	5	73
8	8	56	1.0	0	0	4/2	1	2	1/4	1/4	1	-1	3	69	A4	4	81
8	8	56	2.0	0	0	4/2	1	1	1/2	1/2	1		5	71	B4	4	78
8	8	57	1.0	1/4	1/4	4/2	1	2	1/4	1/4	1		1	67	G4	4	82
8	8	58	3.0	1/2	1/2	4/2	1	2	3/4	1/2	3/2		1	67	G4	4	83
8	8	58	2.0	1/2	1/2	4/2	1	1	1/2	1/2	1		-2	70	Bb4	4	79
8	8	60	4.0	1	1	4/2	1	1	1	1	1		3	69	A4	4	80
8	8	61	1.0	5/4	5/4	4/2	1	2	1/4	1/4	1		-1	65	F4	4	84
8	8	62	2.0	3/2	3/2	4/2	2	1	1/2	1/2	1		3	57	A3	3	86
8	8	62	2.0	3/2	3/2	4/2	1	2	1/2	1/2	1		-1	65	F4	4	85
9	9	64	2.0	0	0	4/2	2	1	1/2	1/2	1		7	61	C#4	4	93
9	9	64	4.0	0	0	4/2	1	2	1	1	1		4	64	E4	4	90
9	9	66	2.0	1/2	1/2	4/2	2	1	1/2	1/2	1		0	60	C4	4	94
9	9	66	3.0	1/2	1/2	4/2	1	1	3/4	1/2	3/2		4	76	E5	5	87
9	9	68	2.0	1	1	4/2	2	1	1/2	1/2	1		5	59	B3	3	95
