mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	1	0	0	4.0	0	0	4/2	1	1	1	1	1		0	60	C4	4	0
1	1	4	4	4.0	1	1	4/2	1	1	1	1	1		4	64	E4	4	1
2	2	8	8	4.0	0	0	4/2	1	1	1	1	1		-1	65	F4	4	2
2	2	12	12	4.0	1	1	4/2	1	1	1	1	1		2	62	D4	4	3
3	3	16	16	2.0	0	0	4/2	1	2	1/2	1/2	1		0	60	C4	4	6
3	3	16	16	4.0	0	0	4/2	1	1	1	1	1		1	67	G4	4	4
3	3	18	18	3.0	1/2	1/2	4/2	1	2	3/4	1/2	3/2		4	64	E4	4	7
3	3	20	20	4.0	1	1	4/2	1	1	1	1	1		5	71	B4	4	5
3	3	21	21	1.0	5/4	5/4	4/2	1	2	1/4	1/4	1		6	66	F#4	4	8
3	3	22	22	1.0	3/2	3/2	4/2	1	2	1/4	1/4	1		1	67	G4	4	9
3	3	23	23	1.0	7/4	7/4	4/2	1	2	1/4	1/4	1		4	64	E4	4	10
4	4	24	24	1.0	0	0	4/2	1	2	1/4	1/4	1		3	69	A4	4	13
4	4	24	24	4.0	0	0	4/2	1	1	1	1	1		0	72	C5	5	11
4	4	25	25	1.0	1/4	1/4	4/2	1	2	1/4	1/4	1		1	67	G4	4	14
4	4	26	26	1.0	1/2	1/2	4/2	1	2	1/4	1/4	1		-1	65	F4	4	15
4	4	27	27	1.0	3/4	3/4	4/2	1	2	1/4	1/4	1		4	64	E4	4	16
4	4	28	28	1.0	1	1	4/2	1	2	1/4	1/4	1		-1	65	F4	4	17
4	4	28	28	4.0	1	1	4/2	1	1	1	1	1		3	69	A4	4	12
4	4	29	29	1.0	5/4	5/4	4/2	1	2	1/4	1/4	1		0	60	C4	4	18
4	4	30	30	2.0	3/2	3/2	4/2	1	2	1/2	1/2	1	1	-1	65	F4	4	19
5	5	32	32	4.0	0	0	4/2	2	2	1	1	1		0	48	C3	3	30
5	5	32	32	2.0	0	0	4/2	1	2	1/2	1/2	1	-1	-1	65	F4	4	23
5	5	32	32	4.0	0	0	4/2	1	1	1	1	1		1	67	G4	4	20
5	5	34	34	2.0	1/2	1/2	4/2	1	2	1/2	1/2	1		4	64	E4	4	24
5	5	36	36	4.0	1	1	4/2	2	2	1	1	1		4	52	E3	3	31
5	5	36	36	1.5	1	1	4/2	1	2	3/8	1/4	3/2		1	67	G4	4	25
5	5	37	37	2.0	5/4	5/4	4/2	1	1	1/2	1/2	1		0	72	C5	5	21
5	5	75/2	75/2	0.5	11/8	11/8	4/2	1	2	1/8	1/8	1		-1	65	F4	4	26
5	5	38	38	2.0	3/2	3/2	4/2	2	1	1/2	1/2	1	1	0	60	C4	4	29
5	5	38	38	1.0	3/2	3/2	4/2	1	2	1/4	1/4	1		4	64	E4	4	27
5	5	39	39	1.0	7/4	7/4	4/2	1	2	1/4	1/4	1		1	67	G4	4	28
5	5	39	39	1.0	7/4	7/4	4/2	1	1	1/4	1/4	1		5	71	B4	4	22
6	6	40	40	4.0	0	0	4/2	2	2	1	1	1		-1	53	F3	3	47
6	6	40	40	1.0	0	0	4/2	2	1	1/4	1/4	1	-1	0	60	C4	4	39
6	6	40	40	4.0	0	0	4/2	1	2	1	1	1		0	60	C4	4	36
