mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	tempo	qpm	metronome_base	metronome_number	tempo_visible
1	1	0	0	0.0	0	0	Tempo	3/2	1	1	0				𝅗𝅥=90	180.0	𝅗𝅥	90.0	1.0
1	1	2	2	2.0	1/2	1/2	Chord	3/2	1	1	1/2	1/2	1	0					
1	1	4	4	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	1					
1	1	0	0	6.0	0	0	Chord	3/2	2	1	3/2	1	3/2	2					
2	2	6	6	4.0	0	0	Chord	3/2	1	1	1	1	1	3					
2	2	10	10	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	4					
2	2	8	8	2.0	1/2	1/2	Chord	3/2	1	2	1/2	1/2	1	5					
2	2	10	10	2.0	1	1	Chord	3/2	1	2	1/2	1/2	1	6					
2	2	6	6	6.0	0	0	Chord	3/2	2	1	3/2	1	3/2	7					
3	3	12	12	4.0	0	0	Chord	3/2	1	1	1	1	1	8					
3	3	16	16	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	9					
3	3	12	12	2.0	0	0	Chord	3/2	1	2	1/2	1/2	1	10					
3	3	14	14	4.0	1/2	1/2	Chord	3/2	1	2	1	1	1	11					
3	3	12	12	6.0	0	0	Chord	3/2	2	1	3/2	1	3/2	12					
4	4	18	18	3.0	0	0	Chord	3/2	1	1	3/4	1/2	3/2	13					
4	4	21	21	1.0	3/4	3/4	Chord	3/2	1	1	1/4	1/4	1	14					
4	4	22	22	1.0	1	1	Chord	3/2	1	1	1/4	1/4	1	15					
4	4	23	23	1.0	5/4	5/4	Chord	3/2	1	1	1/4	1/4	1	16					
4	4	18	18	2.0	0	0	Chord	3/2	1	2	1/2	1/2	1	17					
4	4	20	20	4.0	1/2	1/2	Chord	3/2	1	2	1	1	1	18					
4	4	18	18	6.0	0	0	Chord	3/2	2	1	3/2	1	3/2	19					
5	5	24	24	6.0	0	0	Chord	3/2	1	1	3/2	1	3/2	20					
5	5	24	24	2.0	0	0	Chord	3/2	1	2	1/2	1/2	1	21					
5	5	26	26	2.0	1/2	1/2	Chord	3/2	1	2	1/2	1/2	1	22					
5	5	28	28	2.0	1	1	Chord	3/2	1	2	1/2	1/2	1	23					
5	5	24	24	6.0	0	0	Chord	3/2	2	1	3/2	1	3/2	24					
5	5	26	26	2.0	1/2	1/2	Chord	3/2	2	2	1/2	1/2	1	25					
5	5	28	28	2.0	1	1	Chord	3/2	2	2	1/2	1/2	1	26					
6	6	30	30	6.0	0	0	Chord	3/2	1	1	3/2	1	3/2	27					
6	6	30	30	2.0	0	0	Chord	3/2	1	2	1/2	1/2	1	28					
6	6	32	32	2.0	1/2	1/2	Chord	3/2	1	2	1/2	1/2	1	29					
6	6	34	34	2.0	1	1	Chord	3/2	1	2	1/2	1/2	1	30					
6	6	30	30	6.0	0	0	Chord	3/2	2	1	3/2	1	3/2	31					
6	6	30	30	2.0	0	0	Chord	3/2	2	2	1/2	1/2	1	32					
6	6	32	32	2.0	1/2	1/2	Chord	3/2	2	2	1/2	1/2	1	33					
