mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	tempo	qpm	metronome_base	metronome_number	tempo_visible
3	3	16	16	4.0	0	0	Chord	4/2	2	1	1	1	1	24					
3	3	20	20	4.0	1	1	Chord	4/2	2	1	1	1	1	25					
3	3	16	16	2.0	0	0	Chord	4/2	2	2	1/2	1/2	1	26					
3	3	18	18	2.0	1/2	1/2	Chord	4/2	2	2	1/2	1/2	1	27					
3	3	20	20	1.0	1	1	Chord	4/2	2	2	1/4	1/4	1	28					
3	3	21	21	1.0	5/4	5/4	Chord	4/2	2	2	1/4	1/4	1	29					
3	3	22	22	1.0	3/2	3/2	Chord	4/2	2	2	1/4	1/4	1	30					
3	3	23	23	1.0	7/4	7/4	Chord	4/2	2	2	1/4	1/4	1	31					
4	4	24	24	1.0	0	0	Chord	4/2	1	1	1/4	1/4	1	32					
4	4	25	25	0.5	1/4	1/4	Chord	4/2	1	1	1/8	1/8	1	33					
4	4	51/2	51/2	0.5	3/8	3/8	Chord	4/2	1	1	1/8	1/8	1	34					
4	4	26	26	2.0	1/2	1/2	Chord	4/2	1	1	1/2	1/2	1	35					
4	4	28	28	3.0	1	1	Chord	4/2	1	1	3/4	1/2	3/2	36					
4	4	31	31	1.0	7/4	7/4	Chord	4/2	1	1	1/4	1/4	1	37					
4	4	29	29	1.0	5/4	5/4	Chord	4/2	1	2	1/4	1/4	1	38					
4	4	30	30	2.0	3/2	3/2	Chord	4/2	1	2	1/2	1/2	1	39					
4	4	24	24	4.0	0	0	Chord	4/2	2	1	1	1	1	40					
4	4	28	28	4.0	1	1	Chord	4/2	2	1	1	1	1	41					
4	4	24	24	2.0	0	0	Chord	4/2	2	2	1/2	1/2	1	42					
4	4	26	26	2.0	1/2	1/2	Chord	4/2	2	2	1/2	1/2	1	43					
4	4	28	28	4.0	1	1	Chord	4/2	2	2	1	1	1	44					
5	5	32	32	2.0	0	0	Chord	4/2	1	1	1/2	1/2	1	45					
5	5	34	34	2.0	1/2	1/2	Chord	4/2	1	1	1/2	1/2	1	46					
5	5	32	32	1.0	0	0	Chord	4/2	1	2	1/4	1/4	1	47					
5	5	33	33	0.5	1/4	1/4	Chord	4/2	1	2	1/8	1/8	1	48					
5	5	67/2	67/2	0.5	3/8	3/8	Chord	4/2	1	2	1/8	1/8	1	49					
5	5	34	34	1.0	1/2	1/2	Chord	4/2	1	2	1/4	1/4	1	50					
5	5	35	35	1.0	3/4	3/4	Chord	4/2	1	2	1/4	1/4	1	51					
5	5	36	36	1.0	1	1	Chord	4/2	1	2	1/4	1/4	1	52					
5	5	37	37	1.0	5/4	5/4	Chord	4/2	1	2	1/4	1/4	1	53					
5	5	38	38	1.0	3/2	3/2	Chord	4/2	1	2	1/4	1/4	1	54					
5	5	39	39	1.0	7/4	7/4	Chord	4/2	1	2	1/4	1/4	1	55					
5	5	32	32	4.0	0	0	Chord	4/2	2	1	1	1	1	56					
5	5	36	36	4.0	1	1	Chord	4/2	2	1	1	1	1	57					
5	5	32	32	4.0	0	0	Chord	4/2	2	2	1	1	1	58					
6	6	41	41	1.0	1/4	1/4	Chord	4/2	1	1	1/4	1/4	1	59					
6	6	42	42	3.0	1/2	1/2	Chord	4/2	1	1	3/4	1/2	3/2	60					
6	6	45	45	0.5	5/4	5/4	Chord	4/2	1	1	1/8	1/8	1	61					
6	6	91/2	91/2	0.5	11/8	11/8	Chord	4/2	1	1	1/8	1/8	1	62					
6	6	46	46	1.0	3/2	3/2	Chord	4/2	1	1	1/4	1/4	1	63					
6	6	47	47	1.0	7/4	7/4	Chord	4/2	1	1	1/4	1/4	1	64					
6	6	40	40	3.0	0	0	Chord	4/2	1	2	3/4	1/2	3/2	65					
6	6	43	43	0.5	3/4	3/4	Chord	4/2	1	2	1/8	1/8	1	66					
6	6	87/2	87/2	0.5	7/8	7/8	Chord	4/2	1	2	1/8	1/8	1	67					
6	6	44	44	2.0	1	1	Chord	4/2	1	2	1/2	1/2	1	68					
6	6	46	46	1.0	3/2	3/2	Chord	4/2	1	2	1/4	1/4	1	69					
6	6	47	47	1.0	7/4	7/4	Chord	4/2	1	2	1/4	1/4	1	70					
6	6	40	40	4.0	0	0	Chord	4/2	2	1	1	1	1	71					
6	6	44	44	4.0	1	1	Chord	4/2	2	1	1	1	1	72					
7	7	48	48	4.0	0	0	Chord	4/2	1	1	1	1	1	73					
7	7	48	48	2.0	0	0	Chord	4/2	1	2	1/2	1/2	1	74					
7	7	50	50	2.0	1/2	1/2	Chord	4/2	1	2	1/2	1/2	1	75					
7	7	52	52	2.0	1	1	Chord	4/2	1	2	1/2	1/2	1	76					
7	7	55	55	1.0	7/4	7/4	Chord	4/2	1	2	1/4	1/4	1	77					
7	7	48	48	4.0	0	0	Chord	4/2	2	1	1	1	1	78					
7	7	52	52	4.0	1	1	Chord	4/2	2	1	1	1	1	79					
7	7	49	49	1.0	1/4	1/4	Chord	4/2	2	2	1/4	1/4	1	80					
7	7	50	50	3.0	1/2	1/2	Chord	4/2	2	2	3/4	1/2	3/2	81					
7	7	53	53	0.5	5/4	5/4	Chord	4/2	2	2	1/8	1/8	1	82					
7	7	107/2	107/2	0.5	11/8	11/8	Chord	4/2	2	2	1/8	1/8	1	83					
7	7	54	54	1.0	3/2	3/2	Chord	4/2	2	2	1/4	1/4	1	84					
7	7	55	55	1.0	7/4	7/4	Chord	4/2	2	2	1/4	1/4	1	85					
8	8	56	56	3.0	0	0	Chord	4/2	1	2	3/4	1/2	3/2	86					
8	8	59	59	0.5	3/4	3/4	Chord	4/2	1	2	1/8	1/8	1	87					
8	8	119/2	119/2	0.5	7/8	7/8	Chord	4/2	1	2	1/8	1/8	1	88					
8	8	60	60	1.0	1	1	Chord	4/2	1	2	1/4	1/4	1	89					
8	8	61	61	1.0	5/4	5/4	Chord	4/2	1	2	1/4	1/4	1	90					
8	8	62	62	2.0	3/2	3/2	Chord	4/2	1	2	1/2	1/2	1	91					
8	8	56	56	4.0	0	0	Chord	4/2	2	1	1	1	1	92					
8	8	60	60	4.0	1	1	Chord	4/2	2	1	1	1	1	93					
8	8	56	56	1.0	0	0	Chord	4/2	2	2	1/4	1/4	1	94					
8	8	57	57	1.0	1/4	1/4	Chord	4/2	2	2	1/4	1/4	1	95					
8	8	58	58	4.0	1/2	1/2	Chord	4/2	2	2	1	1	1	96					
8	8	62	62	2.0	3/2	3/2	Chord	4/2	2	2	1/2	1/2	1	97					
9	9	65	65	1.0	1/4	1/4	Chord	4/2	1	1	1/4	1/4	1	98					
9	9	66	66	3.0	1/2	1/2	Chord	4/2	1	1	3/4	1/2	3/2	99					
9	9	69	69	0.5	5/4	5/4	Chord	4/2	1	1	1/8	1/8	1	100					
9	9	139/2	139/2	0.5	11/8	11/8	Chord	4/2	1	1	1/8	1/8	1	101					
9	9	70	70	1.0	3/2	3/2	Chord	4/2	1	1	1/4	1/4	1	102					
9	9	71	71	1.0	7/4	7/4	Chord	4/2	1	1	1/4	1/4	1	103					
9	9	64	64	2.0	0	0	Chord	4/2	1	2	1/2	1/2	1	104					
9	9	66	66	2.0	1/2	1/2	Chord	4/2	1	2	1/2	1/2	1	105					
9	9	68	68	4.0	1	1	Chord	4/2	1	2	1	1	1	106					
9	9	64	64	8.0	0	0	Chord	4/2	2	1	2	2	1	107					
9	9	64	64	2.0	0	0	Chord	4/2	2	2	1/2	1/2	1	108					
9	9	66	66	4.0	1/2	1/2	Chord	4/2	2	2	1	1	1	109					
9	9	70	70	2.0	3/2	3/2	Chord	4/2	2	2	1/2	1/2	1	110					
10	10	72	72	2.0	0	0	Chord	4/2	1	1	1/2	1/2	1	111					
10	10	74	74	4.0	1/2	1/2	Chord	4/2	1	1	1	1	1	112					
10	10	78	78	2.0	3/2	3/2	Chord	4/2	1	1	1/2	1/2	1	113					
10	10	73	73	1.0	1/4	1/4	Chord	4/2	1	2	1/4	1/4	1	114					
10	10	74	74	3.0	1/2	1/2	Chord	4/2	1	2	3/4	1/2	3/2	115					
10	10	77	77	0.5	5/4	5/4	Chord	4/2	1	2	1/8	1/8	1	116					
10	10	155/2	155/2	0.5	11/8	11/8	Chord	4/2	1	2	1/8	1/8	1	117					
10	10	78	78	1.0	3/2	3/2	Chord	4/2	1	2	1/4	1/4	1	118					
10	10	79	79	1.0	7/4	7/4	Chord	4/2	1	2	1/4	1/4	1	119					
10	10	72	72	8.0	0	0	Chord	4/2	2	1	2	2	1	120					
11	11	80	80	2.0	0	0	Chord	4/2	1	1	1/2	1/2	1	121					
11	11	83	83	1.0	3/4	3/4	Chord	4/2	1	1	1/4	1/4	1	122					
11	11	84	84	3.0	1	1	Chord	4/2	1	1	3/4	1/2	3/2	123					
11	11	87	87	0.5	7/4	7/4	Chord	4/2	1	1	1/8	1/8	1	124					
11	11	175/2	175/2	0.5	15/8	15/8	Chord	4/2	1	1	1/8	1/8	1	125					
11	11	80	80	1.0	0	0	Chord	4/2	1	2	1/4	1/4	1	126					
11	11	81	81	1.0	1/4	1/4	Chord	4/2	1	2	1/4	1/4	1	127					
11	11	82	82	2.0	1/2	1/2	Chord	4/2	1	2	1/2	1/2	1	128					
11	11	84	84	4.0	1	1	Chord	4/2	1	2	1	1	1	129					
11	11	80	80	8.0	0	0	Chord	4/2	2	1	2	2	1	130					
11	11	80	80	2.0	0	0	Chord	4/2	2	2	1/2	1/2	1	131					
11	11	82	82	3.0	1/2	1/2	Chord	4/2	2	2	3/4	1/2	3/2	132					
11	11	85	85	0.5	5/4	5/4	Chord	4/2	2	2	1/8	1/8	1	133					
11	11	171/2	171/2	0.5	11/8	11/8	Chord	4/2	2	2	1/8	1/8	1	134					
11	11	86	86	1.0	3/2	3/2	Chord	4/2	2	2	1/4	1/4	1	135					
11	11	87	87	1.0	7/4	7/4	Chord	4/2	2	2	1/4	1/4	1	136					
12	12	88	88	1.0	0	0	Chord	4/2	1	1	1/4	1/4	1	137					
12	12	89	89	1.0	1/4	1/4	Chord	4/2	1	1	1/4	1/4	1	138					
12	12	90	90	2.0	1/2	1/2	Chord	4/2	1	1	1/2	1/2	1	139					
12	12	91	91	1.0	3/4	3/4	Chord	4/2	1	2	1/4	1/4	1	140					
12	12	92	92	3.0	1	1	Chord	4/2	1	2	3/4	1/2	3/2	141					
12	12	95	95	0.5	7/4	7/4	Chord	4/2	1	2	1/8	1/8	1	142					
12	12	191/2	191/2	0.5	15/8	15/8	Chord	4/2	1	2	1/8	1/8	1	143					
12	12	88	88	8.0	0	0	Chord	4/2	2	1	2	2	1	144					
12	12	88	88	1.0	0	0	Chord	4/2	2	2	1/4	1/4	1	145					
12	12	89	89	1.0	1/4	1/4	Chord	4/2	2	2	1/4	1/4	1	146					
12	12	90	90	1.0	1/2	1/2	Chord	4/2	2	2	1/4	1/4	1	147					
12	12	91	91	1.0	3/4	3/4	Chord	4/2	2	2	1/4	1/4	1	148					
12	12	92	92	1.0	1	1	Chord	4/2	2	2	1/4	1/4	1	149					
12	12	93	93	1.0	5/4	5/4	Chord	4/2	2	2	1/4	1/4	1	150					
12	12	94	94	2.0	3/2	3/2	Chord	4/2	2	2	1/2	1/2	1	151					
13	13	99	99	1.0	3/4	3/4	Chord	4/2	1	1	1/4	1/4	1	152					
13	13	100	100	3.0	1	1	Chord	4/2	1	1	3/4	1/2	3/2	153					
13	13	103	103	0.5	7/4	7/4	Chord	4/2	1	1	1/8	1/8	1	154					
13	13	207/2	207/2	0.5	15/8	15/8	Chord	4/2	1	1	1/8	1/8	1	155					
13	13	96	96	1.0	0	0	Chord	4/2	1	2	1/4	1/4	1	156					
13	13	97	97	1.0	1/4	1/4	Chord	4/2	1	2	1/4	1/4	1	157					
13	13	98	98	3.0	1/2	1/2	Chord	4/2	1	2	3/4	1/2	3/2	158					
13	13	101	101	0.5	5/4	5/4	Chord	4/2	1	2	1/8	1/8	1	159					
13	13	203/2	203/2	0.5	11/8	11/8	Chord	4/2	1	2	1/8	1/8	1	160					
13	13	102	102	2.0	3/2	3/2	Chord	4/2	1	2	1/2	1/2	1	161					
13	13	96	96	8.0	0	0	Chord	4/2	2	1	2	2	1	162					
13	13	96	96	1.0	0	0	Chord	4/2	2	2	1/4	1/4	1	163					
13	13	97	97	0.5	1/4	1/4	Chord	4/2	2	2	1/8	1/8	1	164					
13	13	195/2	195/2	0.5	3/8	3/8	Chord	4/2	2	2	1/8	1/8	1	165					
13	13	98	98	2.0	1/2	1/2	Chord	4/2	2	2	1/2	1/2	1	166					
14	14	104	104	3.0	0	0	Chord	4/2	1	1	3/4	1/2	3/2	167					
14	14	107	107	0.5	3/4	3/4	Chord	4/2	1	1	1/8	1/8	1	168					
14	14	215/2	215/2	0.5	7/8	7/8	Chord	4/2	1	1	1/8	1/8	1	169					
14	14	108	108	2.0	1	1	Chord	4/2	1	1	1/2	1/2	1	170					
14	14	110	110	1.0	3/2	3/2	Chord	4/2	1	1	1/4	1/4	1	171					
14	14	111	111	1.0	7/4	7/4	Chord	4/2	1	1	1/4	1/4	1	172					
14	14	104	104	1.0	0	0	Chord	4/2	1	2	1/4	1/4	1	173					
14	14	105	105	0.5	1/4	1/4	Chord	4/2	1	2	1/8	1/8	1	174					
14	14	211/2	211/2	0.5	3/8	3/8	Chord	4/2	1	2	1/8	1/8	1	175					
14	14	106	106	2.0	1/2	1/2	Chord	4/2	1	2	1/2	1/2	1	176					
14	14	108	108	4.0	1	1	Chord	4/2	1	2	1	1	1	177					
14	14	104	104	8.0	0	0	Chord	4/2	2	1	2	2	1	178					
14	14	105	105	1.0	1/4	1/4	Chord	4/2	2	2	1/4	1/4	1	179					
14	14	106	106	4.0	1/2	1/2	Chord	4/2	2	2	1	1	1	180					
14	14	110	110	1.0	3/2	3/2	Chord	4/2	2	2	1/4	1/4	1	181					
14	14	111	111	1.0	7/4	7/4	Chord	4/2	2	2	1/4	1/4	1	182					
15	15	112	112	8.0	0	0	Chord	4/2	1	1	2	2	1	183					
15	15	112	112	8.0	0	0	Chord	4/2	1	2	2	2	1	184					
15	15	112	112	8.0	0	0	Chord	4/2	2	1	2	2	1	185					
15	15	112	112	8.0	0	0	Chord	4/2	2	2	2	2	1	186					
