mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	articulation	tempo	qpm	metronome_base	metronome_number	tempo_visible
2	2	23/2	23/2	0.5	7/8	7/8	Chord	4/2	2	1	1/8	1/8	1	30						
2	2	12	12	0.5	1	1	Chord	4/2	2	1	1/8	1/8	1	31						
2	2	25/2	25/2	0.5	9/8	9/8	Chord	4/2	2	1	1/8	1/8	1	32						
2	2	13	13	1.0	5/4	5/4	Chord	4/2	2	1	1/4	1/4	1	33						
2	2	14	14	1.0	3/2	3/2	Chord	4/2	2	1	1/4	1/4	1	34						
2	2	15	15	1.0	7/4	7/4	Chord	4/2	2	1	1/4	1/4	1	35						
2	2	8	8	2.0	0	0	Chord	4/2	2	2	1/2	1/2	1	36						
2	2	10	10	2.0	1/2	1/2	Chord	4/2	2	2	1/2	1/2	1	37						
2	2	12	12	4.0	1	1	Chord	4/2	2	2	1	1	1	38						
3	3	16	16	1.0	0	0	Chord	4/2	1	1	1/4	1/4	1	39						
3	3	17	17	0.5	1/4	1/4	Chord	4/2	1	1	1/8	1/8	1	40						
3	3	35/2	35/2	0.5	3/8	3/8	Chord	4/2	1	1	1/8	1/8	1	41						
3	3	18	18	2.0	1/2	1/2	Chord	4/2	1	1	1/2	1/2	1	42						
3	3	20	20	3.0	1	1	Chord	4/2	1	1	3/4	1/2	3/2	43						
3	3	23	23	1.0	7/4	7/4	Chord	4/2	1	1	1/4	1/4	1	44						
3	3	16	16	1.0	0	0	Chord	4/2	1	2	1/4	1/4	1	45						
3	3	17	17	2.0	1/4	1/4	Chord	4/2	1	2	1/2	1/2	1	46						
3	3	19	19	1.0	3/4	3/4	Chord	4/2	1	2	1/4	1/4	1	47						
3	3	20	20	1.0	1	1	Chord	4/2	1	2	1/4	1/4	1	48						
3	3	21	21	1.0	5/4	5/4	Chord	4/2	1	2	1/4	1/4	1	49						
3	3	22	22	2.0	3/2	3/2	Chord	4/2	1	2	1/2	1/2	1	50						
3	3	16	16	1.0	0	0	Chord	4/2	2	1	1/4	1/4	1	51						
3	3	17	17	1.0	1/4	1/4	Chord	4/2	2	1	1/4	1/4	1	52						
3	3	18	18	2.0	1/2	1/2	Chord	4/2	2	1	1/2	1/2	1	53						
3	3	20	20	1.0	1	1	Chord	4/2	2	1	1/4	1/4	1	54						
3	3	21	21	2.0	5/4	5/4	Chord	4/2	2	1	1/2	1/2	1	55						
3	3	23	23	1.0	7/4	7/4	Chord	4/2	2	1	1/4	1/4	1	56						
3	3	16	16	2.0	0	0	Chord	4/2	2	2	1/2	1/2	1	57						
3	3	18	18	3.0	1/2	1/2	Chord	4/2	2	2	3/4	1/2	3/2	58						
3	3	21	21	1.0	5/4	5/4	Chord	4/2	2	2	1/4	1/4	1	59						
3	3	22	22	1.5	3/2	3/2	Chord	4/2	2	2	3/8	1/4	3/2	60						
3	3	47/2	47/2	0.5	15/8	15/8	Chord	4/2	2	2	1/8	1/8	1	61						
4	4	24	24	1.0	0	0	Chord	4/2	1	1	1/4	1/4	1	62						
4	4	25	25	2.0	1/4	1/4	Chord	4/2	1	1	1/2	1/2	1	63						
4	4	27	27	1.0	3/4	3/4	Chord	4/2	1	1	1/4	1/4	1	64						
4	4	28	28	4.0	1	1	Chord	4/2	1	1	1	1	1	65						
4	4	24	24	4.0	0	0	Chord	4/2	1	2	1	1	1	66						
4	4	57/2	57/2	0.5	9/8	9/8	Chord	4/2	1	2	1/8	1/8	1	67						
4	4	29	29	0.5	5/4	5/4	Chord	4/2	1	2	1/8	1/8	1	68						
4	4	59/2	59/2	0.5	11/8	11/8	Chord	4/2	1	2	1/8	1/8	1	69						
4	4	30	30	0.5	3/2	3/2	Chord	4/2	1	2	1/8	1/8	1	70						
4	4	61/2	61/2	0.5	13/8	13/8	Chord	4/2	1	2	1/8	1/8	1	71						
4	4	31	31	0.5	7/4	7/4	Chord	4/2	1	2	1/8	1/8	1	72						
4	4	63/2	63/2	0.5	15/8	15/8	Chord	4/2	1	2	1/8	1/8	1	73						
4	4	24	24	1.0	0	0	Chord	4/2	2	1	1/4	1/4	1	74						
4	4	25	25	1.0	1/4	1/4	Chord	4/2	2	1	1/4	1/4	1	75						
4	4	26	26	2.0	1/2	1/2	Chord	4/2	2	1	1/2	1/2	1	76						
4	4	28	28	2.0	1	1	Chord	4/2	2	1	1/2	1/2	1	77						
4	4	61/2	61/2	0.5	13/8	13/8	Chord	4/2	2	1	1/8	1/8	1	78						
4	4	31	31	0.5	7/4	7/4	Chord	4/2	2	1	1/8	1/8	1	79						
4	4	63/2	63/2	0.5	15/8	15/8	Chord	4/2	2	1	1/8	1/8	1	80						
4	4	24	24	8.0	0	0	Chord	4/2	2	2	2	2	1	81						
5	5	32	32	3.5	0	0	Chord	4/2	1	1	7/8	1/2	7/4	82						
5	5	71/2	71/2	0.5	7/8	7/8	Chord	4/2	1	1	1/8	1/8	1	83						
5	5	36	36	0.5	1	1	Chord	4/2	1	1	1/8	1/8	1	84						
5	5	73/2	73/2	0.5	9/8	9/8	Chord	4/2	1	1	1/8	1/8	1	85						
5	5	37	37	1.0	5/4	5/4	Chord	4/2	1	1	1/4	1/4	1	86						
5	5	38	38	0.5	3/2	3/2	Chord	4/2	1	1	1/8	1/8	1	87						
5	5	77/2	77/2	0.5	13/8	13/8	Chord	4/2	1	1	1/8	1/8	1	88						
5	5	39	39	0.5	7/4	7/4	Chord	4/2	1	1	1/8	1/8	1	89						
5	5	79/2	79/2	0.5	15/8	15/8	Chord	4/2	1	1	1/8	1/8	1	90						
5	5	32	32	0.5	0	0	Chord	4/2	1	2	1/8	1/8	1	91						
5	5	65/2	65/2	0.5	1/8	1/8	Chord	4/2	1	2	1/8	1/8	1	92						
5	5	33	33	2.0	1/4	1/4	Chord	4/2	1	2	1/2	1/2	1	93						
5	5	35	35	1.0	3/4	3/4	Chord	4/2	1	2	1/4	1/4	1	94						
5	5	36	36	4.0	1	1	Chord	4/2	1	2	1	1	1	95						
5	5	32	32	0.5	0	0	Chord	4/2	2	1	1/8	1/8	1	96						
5	5	65/2	65/2	0.5	1/8	1/8	Chord	4/2	2	1	1/8	1/8	1	97						
5	5	33	33	0.25	1/4	1/4	Chord	4/2	2	1	1/16	1/16	1	98						
5	5	133/4	133/4	0.25	5/16	5/16	Chord	4/2	2	1	1/16	1/16	1	99						
5	5	67/2	67/2	0.25	3/8	3/8	Chord	4/2	2	1	1/16	1/16	1	100	ornamentTrill					
5	5	135/4	135/4	0.25	7/16	7/16	Chord	4/2	2	1	1/16	1/16	1	101						
5	5	34	34	0.5	1/2	1/2	Chord	4/2	2	1	1/8	1/8	1	102						
5	5	69/2	69/2	0.5	5/8	5/8	Chord	4/2	2	1	1/8	1/8	1	103						
5	5	35	35	0.5	3/4	3/4	Chord	4/2	2	1	1/8	1/8	1	104						
5	5	71/2	71/2	0.5	7/8	7/8	Chord	4/2	2	1	1/8	1/8	1	105						
5	5	36	36	0.5	1	1	Chord	4/2	2	1	1/8	1/8	1	106						
5	5	73/2	73/2	0.5	9/8	9/8	Chord	4/2	2	1	1/8	1/8	1	107						
5	5	37	37	0.5	5/4	5/4	Chord	4/2	2	1	1/8	1/8	1	108						
5	5	75/2	75/2	0.5	11/8	11/8	Chord	4/2	2	1	1/8	1/8	1	109						
5	5	38	38	2.0	3/2	3/2	Chord	4/2	2	1	1/2	1/2	1	110						
5	5	77/2	77/2	0.5	13/8	13/8	Chord	4/2	2	2	1/8	1/8	1	111						
5	5	39	39	0.5	7/4	7/4	Chord	4/2	2	2	1/8	1/8	1	112						
5	5	79/2	79/2	0.5	15/8	15/8	Chord	4/2	2	2	1/8	1/8	1	113						
6	6	40	40	0.5	0	0	Chord	4/2	1	1	1/8	1/8	1	114						
6	6	81/2	81/2	0.5	1/8	1/8	Chord	4/2	1	1	1/8	1/8	1	115						
6	6	41	41	0.5	1/4	1/4	Chord	4/2	1	1	1/8	1/8	1	116						
6	6	83/2	83/2	0.5	3/8	3/8	Chord	4/2	1	1	1/8	1/8	1	117						
6	6	42	42	1.0	1/2	1/2	Chord	4/2	1	1	1/4	1/4	1	118						
6	6	87/2	87/2	0.5	7/8	7/8	Chord	4/2	1	1	1/8	1/8	1	119						
6	6	44	44	0.5	1	1	Chord	4/2	1	1	1/8	1/8	1	120						
6	6	89/2	89/2	1.0	9/8	9/8	Chord	4/2	1	1	1/4	1/4	1	121						
6	6	91/2	91/2	0.5	11/8	11/8	Chord	4/2	1	1	1/8	1/8	1	122						
6	6	46	46	2.0	3/2	3/2	Chord	4/2	1	1	1/2	1/2	1	123						
6	6	40	40	1.0	0	0	Chord	4/2	1	2	1/4	1/4	1	124						
6	6	41	41	1.0	1/4	1/4	Chord	4/2	1	2	1/4	1/4	1	125						
6	6	42	42	1.0	1/2	1/2	Chord	4/2	1	2	1/4	1/4	1	126						
6	6	43	43	2.0	3/4	3/4	Chord	4/2	1	2	1/2	1/2	1	127						
6	6	45	45	1.5	5/4	5/4	Chord	4/2	1	2	3/8	1/4	3/2	128						
6	6	93/2	93/2	0.25	13/8	13/8	Chord	4/2	1	2	1/16	1/16	1	129						
6	6	187/4	187/4	0.25	27/16	27/16	Chord	4/2	1	2	1/16	1/16	1	130						
6	6	47	47	0.25	7/4	7/4	Chord	4/2	1	2	1/16	1/16	1	131						
6	6	189/4	189/4	0.75	29/16	29/16	Chord	4/2	1	2	3/16	1/8	3/2	132						
6	6	40	40	1.0	0	0	Chord	4/2	2	1	1/4	1/4	1	133						
6	6	42	42	3.0	1/2	1/2	Chord	4/2	2	1	3/4	1/2	3/2	134						
6	6	45	45	3.0	5/4	5/4	Chord	4/2	2	1	3/4	1/2	3/2	135						
6	6	40	40	0.5	0	0	Chord	4/2	2	2	1/8	1/8	1	136						
6	6	81/2	81/2	0.5	1/8	1/8	Chord	4/2	2	2	1/8	1/8	1	137						
6	6	41	41	0.5	1/4	1/4	Chord	4/2	2	2	1/8	1/8	1	138						
6	6	83/2	83/2	0.5	3/8	3/8	Chord	4/2	2	2	1/8	1/8	1	139						
6	6	42	42	0.5	1/2	1/2	Chord	4/2	2	2	1/8	1/8	1	140						
6	6	85/2	85/2	0.5	5/8	5/8	Chord	4/2	2	2	1/8	1/8	1	141						
6	6	43	43	0.5	3/4	3/4	Chord	4/2	2	2	1/8	1/8	1	142						
6	6	87/2	87/2	0.5	7/8	7/8	Chord	4/2	2	2	1/8	1/8	1	143						
6	6	44	44	4.0	1	1	Chord	4/2	2	2	1	1	1	144						
7	7	48	48	2.0	0	0	Chord	4/2	1	1	1/2	1/2	1	145						
7	7	50	50	2.0	1/2	1/2	Chord	4/2	1	1	1/2	1/2	1	146						
7	7	52	52	2.0	1	1	Chord	4/2	1	1	1/2	1/2	1	147						
7	7	54	54	2.0	3/2	3/2	Chord	4/2	1	1	1/2	1/2	1	148						
7	7	48	48	2.0	0	0	Chord	4/2	1	2	1/2	1/2	1	149						
7	7	201/4	201/4	0.25	9/16	9/16	Chord	4/2	1	2	1/16	1/16	1	150						
7	7	101/2	101/2	0.25	5/8	5/8	Chord	4/2	1	2	1/16	1/16	1	151						
7	7	203/4	203/4	0.25	11/16	11/16	Chord	4/2	1	2	1/16	1/16	1	152						
7	7	51	51	2.0	3/4	3/4	Chord	4/2	1	2	1/2	1/2	1	153						
7	7	213/4	213/4	0.25	21/16	21/16	Chord	4/2	1	2	1/16	1/16	1	154						
7	7	107/2	107/2	0.25	11/8	11/8	Chord	4/2	1	2	1/16	1/16	1	155						
7	7	215/4	215/4	0.25	23/16	23/16	Chord	4/2	1	2	1/16	1/16	1	156						
7	7	54	54	1.0	3/2	3/2	Chord	4/2	1	2	1/4	1/4	1	157						
7	7	55	55	1.0	7/4	7/4	Chord	4/2	1	2	1/4	1/4	1	158						
7	7	48	48	0.5	0	0	Chord	4/2	2	1	1/8	1/8	1	159						
7	7	97/2	97/2	0.25	1/8	1/8	Chord	4/2	2	1	1/16	1/16	1	160						
7	7	195/4	195/4	0.25	3/16	3/16	Chord	4/2	2	1	1/16	1/16	1	161						
7	7	49	49	0.25	1/4	1/4	Chord	4/2	2	1	1/16	1/16	1	162						
7	7	197/4	197/4	0.75	5/16	5/16	Chord	4/2	2	1	3/16	1/8	3/2	163						
7	7	50	50	1.0	1/2	1/2	Chord	4/2	2	1	1/4	1/4	1	164						
7	7	51	51	0.25	3/4	3/4	Chord	4/2	2	1	1/16	1/16	1	165						
7	7	205/4	205/4	0.25	13/16	13/16	Chord	4/2	2	1	1/16	1/16	1	166						
7	7	103/2	103/2	0.25	7/8	7/8	Chord	4/2	2	1	1/16	1/16	1	167						
7	7	207/4	207/4	0.25	15/16	15/16	Chord	4/2	2	1	1/16	1/16	1	168						
7	7	52	52	2.0	1	1	Chord	4/2	2	1	1/2	1/2	1	169						
7	7	217/4	217/4	0.25	25/16	25/16	Chord	4/2	2	1	1/16	1/16	1	170						
7	7	109/2	109/2	0.25	13/8	13/8	Chord	4/2	2	1	1/16	1/16	1	171						
7	7	219/4	219/4	0.25	27/16	27/16	Chord	4/2	2	1	1/16	1/16	1	172						
7	7	55	55	1.0	7/4	7/4	Chord	4/2	2	1	1/4	1/4	1	173						
7	7	48	48	4.0	0	0	Chord	4/2	2	2	1	1	1	174						
7	7	52	52	0.25	1	1	Chord	4/2	2	2	1/16	1/16	1	175						
7	7	209/4	209/4	0.25	17/16	17/16	Chord	4/2	2	2	1/16	1/16	1	176						
7	7	105/2	105/2	0.25	9/8	9/8	Chord	4/2	2	2	1/16	1/16	1	177						
7	7	211/4	211/4	0.25	19/16	19/16	Chord	4/2	2	2	1/16	1/16	1	178						
7	7	53	53	1.0	5/4	5/4	Chord	4/2	2	2	1/4	1/4	1	179						
7	7	221/4	221/4	0.25	29/16	29/16	Chord	4/2	2	2	1/16	1/16	1	180						
7	7	111/2	111/2	0.25	15/8	15/8	Chord	4/2	2	2	1/16	1/16	1	181						
7	7	223/4	223/4	0.25	31/16	31/16	Chord	4/2	2	2	1/16	1/16	1	182						
8	8	56	56	0.0	0	0	Tempo	4/2	1	1	0					𝅗𝅥=35	70.0	𝅗𝅥	35.0	0.0
8	8	56	56	1.0	0	0	Chord	4/2	1	1	1/4	1/4	1	183						
8	8	57	57	0.0	1/4	1/4	Tempo	4/2	1	1	0					𝅗𝅥=30	60.0	𝅗𝅥	30.0	0.0
8	8	57	57	0.25	1/4	1/4	Chord	4/2	1	1	1/16	1/16	1	184						
8	8	229/4	229/4	0.25	5/16	5/16	Chord	4/2	1	1	1/16	1/16	1	185						
8	8	115/2	115/2	0.25	3/8	3/8	Chord	4/2	1	1	1/16	1/16	1	186						
8	8	231/4	231/4	0.25	7/16	7/16	Chord	4/2	1	1	1/16	1/16	1	187						
8	8	58	58	0.0	1/2	1/2	Tempo	4/2	1	1	0					𝅗𝅥=25	50.0	𝅗𝅥	25.0	0.0
8	8	58	58	0.5	1/2	1/2	Chord	4/2	1	1	1/8	1/8	1	188						
8	8	117/2	117/2	1.0	5/8	5/8	Chord	4/2	1	1	1/4	1/4	1	189						
8	8	59	59	0.0	3/4	3/4	Tempo	4/2	1	1	0					𝅗𝅥=20	40.0	𝅗𝅥	20.0	0.0
8	8	119/2	119/2	0.5	7/8	7/8	Chord	4/2	1	1	1/8	1/8	1	190						
8	8	60	60	0.0	1	1	Tempo	4/2	1	1	0					𝅘𝅥=50	50.0	𝅘𝅥	50.0	0.0
8	8	60	60	4.0	1	1	Chord	4/2	1	1	1	1	1	191						
8	8	56	56	0.25	0	0	Chord	4/2	1	2	1/16	1/16	1	192						
8	8	225/4	225/4	0.25	1/16	1/16	Chord	4/2	1	2	1/16	1/16	1	193						
8	8	113/2	113/2	0.25	1/8	1/8	Chord	4/2	1	2	1/16	1/16	1	194						
8	8	227/4	227/4	0.25	3/16	3/16	Chord	4/2	1	2	1/16	1/16	1	195						
8	8	57	57	2.0	1/4	1/4	Chord	4/2	1	2	1/2	1/2	1	196						
8	8	59	59	1.0	3/4	3/4	Chord	4/2	1	2	1/4	1/4	1	197						
8	8	60	60	4.0	1	1	Chord	4/2	1	2	1	1	1	198						
8	8	56	56	0.25	0	0	Chord	4/2	2	1	1/16	1/16	1	199						
8	8	225/4	225/4	0.25	1/16	1/16	Chord	4/2	2	1	1/16	1/16	1	200						
8	8	113/2	113/2	0.25	1/8	1/8	Chord	4/2	2	1	1/16	1/16	1	201						
8	8	227/4	227/4	0.25	3/16	3/16	Chord	4/2	2	1	1/16	1/16	1	202						
8	8	57	57	0.25	1/4	1/4	Chord	4/2	2	1	1/16	1/16	1	203						
8	8	229/4	229/4	0.25	5/16	5/16	Chord	4/2	2	1	1/16	1/16	1	204						
8	8	115/2	115/2	0.25	3/8	3/8	Chord	4/2	2	1	1/16	1/16	1	205						
8	8	231/4	231/4	0.25	7/16	7/16	Chord	4/2	2	1	1/16	1/16	1	206						
8	8	58	58	0.5	1/2	1/2	Chord	4/2	2	1	1/8	1/8	1	207						
8	8	117/2	117/2	0.25	5/8	5/8	Chord	4/2	2	1	1/16	1/16	1	208						
8	8	235/4	235/4	0.25	11/16	11/16	Chord	4/2	2	1	1/16	1/16	1	209						
8	8	59	59	1.0	3/4	3/4	Chord	4/2	2	1	1/4	1/4	1	210						
8	8	60	60	4.0	1	1	Chord	4/2	2	1	1	1	1	211						
8	8	56	56	4.0	0	0	Chord	4/2	2	2	1	1	1	212						
8	8	60	60	4.0	1	1	Chord	4/2	2	2	1	1	1	213						
